video_path,video_id,label,num_frames
DFD_manipulated_sequences/26_09__walk_down_hall_angry__XXGYLT82,26_09__walk_down_hall_angry__XXGYLT82,1,15
DFD_manipulated_sequences/15_13__hugging_happy__X0EIIJF7,15_13__hugging_happy__X0EIIJF7,1,15
DFD_manipulated_sequences/18_06__talking_against_wall__DEA1TCLN,18_06__talking_against_wall__DEA1TCLN,1,15
DFD_manipulated_sequences/11_18__kitchen_still__TRJUIS24,11_18__kitchen_still__TRJUIS24,1,15
DFD_manipulated_sequences/25_06__outside_talking_still_laughing__MI9BDQ7M,25_06__outside_talking_still_laughing__MI9BDQ7M,1,15
DFD_manipulated_sequences/18_25__outside_talking_pan_laughing__AUC0HY5T,18_25__outside_talking_pan_laughing__AUC0HY5T,1,15
DFD_manipulated_sequences/07_11__talking_angry_couch__PGC20QSY,07_11__talking_angry_couch__PGC20QSY,1,15
DFD_manipulated_sequences/07_25__walk_down_hall_angry__PAE9HCA8,07_25__walk_down_hall_angry__PAE9HCA8,1,15
DFD_manipulated_sequences/19_10__talking_angry_couch__BVVPN5D5,19_10__talking_angry_couch__BVVPN5D5,1,15
DFD_manipulated_sequences/11_01__secret_conversation__WIZ7GKOD,11_01__secret_conversation__WIZ7GKOD,1,15
DFD_manipulated_sequences/06_20__outside_talking_pan_laughing__6SUW7063,06_20__outside_talking_pan_laughing__6SUW7063,1,15
DFD_manipulated_sequences/02_15__walking_down_street_outside_angry__MZWH8ATN,02_15__walking_down_street_outside_angry__MZWH8ATN,1,15
DFD_manipulated_sequences/14_02__walking_and_outside_surprised__3IUBEKCT,14_02__walking_and_outside_surprised__3IUBEKCT,1,15
DFD_manipulated_sequences/04_15__talking_against_wall__7NW4Z6WZ,04_15__talking_against_wall__7NW4Z6WZ,1,15
DFD_manipulated_sequences/26_03__talking_against_wall__WBSXBL82,26_03__talking_against_wall__WBSXBL82,1,15
DFD_manipulated_sequences/13_18__kitchen_still__3II4T6H5,13_18__kitchen_still__3II4T6H5,1,15
DFD_manipulated_sequences/03_06__podium_speech_happy__KIWCEATU,03_06__podium_speech_happy__KIWCEATU,1,15
DFD_manipulated_sequences/02_09__outside_talking_pan_laughing__HIH8YA82,02_09__outside_talking_pan_laughing__HIH8YA82,1,15
DFD_manipulated_sequences/27_02__talking_angry_couch__78M8S6M6,27_02__talking_angry_couch__78M8S6M6,1,15
DFD_manipulated_sequences/03_14__walking_and_outside_surprised__P1L5PF4I,03_14__walking_and_outside_surprised__P1L5PF4I,1,15
DFD_manipulated_sequences/15_04__walk_down_hall_angry__7NW4Z6WZ,15_04__walk_down_hall_angry__7NW4Z6WZ,1,15
DFD_manipulated_sequences/23_10__talking_against_wall__W4BDINQ5,23_10__talking_against_wall__W4BDINQ5,1,15
DFD_manipulated_sequences/15_02__outside_talking_still_laughing__P2FAY3DR,15_02__outside_talking_still_laughing__P2FAY3DR,1,15
DFD_manipulated_sequences/18_11__outside_talking_pan_laughing__TRJUIS24,18_11__outside_talking_pan_laughing__TRJUIS24,1,15
DFD_manipulated_sequences/07_13__walking_down_street_outside_angry__RVQCPCJF,07_13__walking_down_street_outside_angry__RVQCPCJF,1,15
DFD_manipulated_sequences/28_08__podium_speech_happy__KXO8S7OP,28_08__podium_speech_happy__KXO8S7OP,1,15
DFD_manipulated_sequences/03_13__kitchen_pan__GBYWJW06,03_13__kitchen_pan__GBYWJW06,1,15
DFD_manipulated_sequences/03_18__walking_down_street_outside_angry__22UBC0BS,03_18__walking_down_street_outside_angry__22UBC0BS,1,15
DFD_manipulated_sequences/21_06__walking_down_indoor_hall_disgust__058I9NIZ,21_06__walking_down_indoor_hall_disgust__058I9NIZ,1,15
DFD_manipulated_sequences/20_26__outside_talking_pan_laughing__KGFLR0PH,20_26__outside_talking_pan_laughing__KGFLR0PH,1,15
DFD_manipulated_sequences/21_03__walk_down_hall_angry__TEV3HIHZ,21_03__walk_down_hall_angry__TEV3HIHZ,1,15
DFD_manipulated_sequences/26_11__walk_down_hall_angry__7C0VKV43,26_11__walk_down_hall_angry__7C0VKV43,1,15
DFD_manipulated_sequences/02_09__outside_talking_pan_laughing__6KUOFMZW,02_09__outside_talking_pan_laughing__6KUOFMZW,1,15
DFD_manipulated_sequences/04_27__walking_outside_cafe_disgusted__2CCI2ND1,04_27__walking_outside_cafe_disgusted__2CCI2ND1,1,15
DFD_manipulated_sequences/06_03__talking_against_wall__4I8LRXWF,06_03__talking_against_wall__4I8LRXWF,1,15
DFD_manipulated_sequences/01_04__talking_angry_couch__0XUW13RW,01_04__talking_angry_couch__0XUW13RW,1,15
DFD_manipulated_sequences/07_12__podium_speech_happy__KAG65PEE,07_12__podium_speech_happy__KAG65PEE,1,15
DFD_manipulated_sequences/04_07__kitchen_still__M2NBCLFR,04_07__kitchen_still__M2NBCLFR,1,15
DFD_manipulated_sequences/07_15__walk_down_hall_angry__NYPO7U50,07_15__walk_down_hall_angry__NYPO7U50,1,15
DFD_manipulated_sequences/15_20__kitchen_pan__99NHTFBM,15_20__kitchen_pan__99NHTFBM,1,15
DFD_manipulated_sequences/28_08__walking_outside_cafe_disgusted__6HFK6PB4,28_08__walking_outside_cafe_disgusted__6HFK6PB4,1,15
DFD_manipulated_sequences/21_11__walk_down_hall_angry__USLHUQDI,21_11__walk_down_hall_angry__USLHUQDI,1,15
DFD_manipulated_sequences/05_16__exit_phone_room__B62WCGUN,05_16__exit_phone_room__B62WCGUN,1,15
DFD_manipulated_sequences/04_07__kitchen_pan__XRK7FGZX,04_07__kitchen_pan__XRK7FGZX,1,15
DFD_manipulated_sequences/06_14__walking_down_indoor_hall_disgust__8U9ULZDT,06_14__walking_down_indoor_hall_disgust__8U9ULZDT,1,15
DFD_manipulated_sequences/14_07__secret_conversation__P9QFO50U,14_07__secret_conversation__P9QFO50U,1,15
DFD_manipulated_sequences/14_13__hugging_happy__KMQ3AW6A,14_13__hugging_happy__KMQ3AW6A,1,15
DFD_manipulated_sequences/23_10__walk_down_hall_angry__ZHJO34DY,23_10__walk_down_hall_angry__ZHJO34DY,1,15
DFD_manipulated_sequences/27_02__meeting_serious__QW05XUUZ,27_02__meeting_serious__QW05XUUZ,1,15
DFD_manipulated_sequences/13_02__walking_down_street_outside_angry__0RKOCC6A,13_02__walking_down_street_outside_angry__0RKOCC6A,1,15
DFD_manipulated_sequences/02_15__walking_and_outside_surprised__HTG660F8,02_15__walking_and_outside_surprised__HTG660F8,1,15
DFD_manipulated_sequences/21_03__outside_talking_still_laughing__V53E3RVB,21_03__outside_talking_still_laughing__V53E3RVB,1,15
DFD_manipulated_sequences/27_09__talking_against_wall__RC9KATOO,27_09__talking_against_wall__RC9KATOO,1,15
DFD_manipulated_sequences/07_12__outside_talking_still_laughing__0VN0A2T3,07_12__outside_talking_still_laughing__0VN0A2T3,1,15
DFD_manipulated_sequences/14_20__podium_speech_happy__R7SPX6OK,14_20__podium_speech_happy__R7SPX6OK,1,15
DFD_manipulated_sequences/20_15__outside_talking_still_laughing__99NHTFBM,20_15__outside_talking_still_laughing__99NHTFBM,1,15
DFD_manipulated_sequences/25_20__talking_against_wall__ZG0SRZOA,25_20__talking_against_wall__ZG0SRZOA,1,15
DFD_manipulated_sequences/25_27__walking_down_street_outside_angry__1KU29EUL,25_27__walking_down_street_outside_angry__1KU29EUL,1,15
DFD_manipulated_sequences/01_14__kitchen_still__01YF7VQM,01_14__kitchen_still__01YF7VQM,1,15
DFD_manipulated_sequences/20_01__walking_and_outside_surprised__OTGHOG4Z,20_01__walking_and_outside_surprised__OTGHOG4Z,1,15
DFD_manipulated_sequences/20_06__walk_down_hall_angry__6SUW7063,20_06__walk_down_hall_angry__6SUW7063,1,15
DFD_manipulated_sequences/08_05__exit_phone_room__UNN7ZGKO,08_05__exit_phone_room__UNN7ZGKO,1,15
DFD_manipulated_sequences/03_07__outside_talking_pan_laughing__IFSURI9X,03_07__outside_talking_pan_laughing__IFSURI9X,1,15
DFD_manipulated_sequences/02_15__secret_conversation__N864L40U,02_15__secret_conversation__N864L40U,1,15
DFD_manipulated_sequences/06_03__kitchen_pan__2XWC5JED,06_03__kitchen_pan__2XWC5JED,1,15
DFD_manipulated_sequences/18_03__walking_outside_cafe_disgusted__22UBC0BS,18_03__walking_outside_cafe_disgusted__22UBC0BS,1,15
DFD_manipulated_sequences/15_21__outside_talking_pan_laughing__87WSBJP3,15_21__outside_talking_pan_laughing__87WSBJP3,1,15
DFD_manipulated_sequences/13_09__walk_down_hall_angry__6K90KFOQ,13_09__walk_down_hall_angry__6K90KFOQ,1,15
DFD_manipulated_sequences/06_15__hugging_happy__QRCD27P8,06_15__hugging_happy__QRCD27P8,1,15
DFD_manipulated_sequences/27_02__talking_angry_couch__GVFLSZD5,27_02__talking_angry_couch__GVFLSZD5,1,15
DFD_manipulated_sequences/26_06__walk_down_hall_angry__L5BVR5L9,26_06__walk_down_hall_angry__L5BVR5L9,1,15
DFD_manipulated_sequences/02_13__hugging_happy__PLNVLO74,02_13__hugging_happy__PLNVLO74,1,15
DFD_manipulated_sequences/19_24__secret_conversation__NPZW2Z9L,19_24__secret_conversation__NPZW2Z9L,1,15
DFD_manipulated_sequences/12_06__outside_talking_still_laughing__3K21NFNM,12_06__outside_talking_still_laughing__3K21NFNM,1,15
DFD_manipulated_sequences/27_02__outside_talking_pan_laughing__QW05XUUZ,27_02__outside_talking_pan_laughing__QW05XUUZ,1,15
DFD_manipulated_sequences/07_26__kitchen_still__FGNGC2GT,07_26__kitchen_still__FGNGC2GT,1,15
DFD_manipulated_sequences/12_26__walking_outside_cafe_disgusted__OTKIGGFE,12_26__walking_outside_cafe_disgusted__OTKIGGFE,1,15
DFD_manipulated_sequences/22_10__outside_talking_pan_laughing__PUJR4HJ1,22_10__outside_talking_pan_laughing__PUJR4HJ1,1,15
DFD_manipulated_sequences/04_01__talking_angry_couch__0XUW13RW,04_01__talking_angry_couch__0XUW13RW,1,15
DFD_manipulated_sequences/28_08__exit_phone_room__KXO8S7OP,28_08__exit_phone_room__KXO8S7OP,1,15
DFD_manipulated_sequences/26_20__kitchen_pan__XWMKFMF6,26_20__kitchen_pan__XWMKFMF6,1,15
DFD_manipulated_sequences/20_15__walking_outside_cafe_disgusted__99NHTFBM,20_15__walking_outside_cafe_disgusted__99NHTFBM,1,15
DFD_manipulated_sequences/22_24__kitchen_pan__XL557XC6,22_24__kitchen_pan__XL557XC6,1,15
DFD_manipulated_sequences/09_25__talking_angry_couch__5041ODBN,09_25__talking_angry_couch__5041ODBN,1,15
DFD_manipulated_sequences/01_20__meeting_serious__FW94AIMJ,01_20__meeting_serious__FW94AIMJ,1,15
DFD_manipulated_sequences/15_07__walking_down_indoor_hall_disgust__NYPO7U50,15_07__walking_down_indoor_hall_disgust__NYPO7U50,1,15
DFD_manipulated_sequences/01_15__outside_talking_still_laughing__02HILKYO,01_15__outside_talking_still_laughing__02HILKYO,1,15
DFD_manipulated_sequences/20_03__walk_down_hall_angry__61SVZ2J7,20_03__walk_down_hall_angry__61SVZ2J7,1,15
DFD_manipulated_sequences/06_18__outside_talking_pan_laughing__DEA1TCLN,06_18__outside_talking_pan_laughing__DEA1TCLN,1,15
DFD_manipulated_sequences/06_03__kitchen_pan__KIWCEATU,06_03__kitchen_pan__KIWCEATU,1,15
DFD_manipulated_sequences/20_06__podium_speech_happy__6SUW7063,20_06__podium_speech_happy__6SUW7063,1,15
DFD_manipulated_sequences/18_14__secret_conversation__A5A1Q467,18_14__secret_conversation__A5A1Q467,1,15
DFD_manipulated_sequences/07_02__hugging_happy__1JCLEEBQ,07_02__hugging_happy__1JCLEEBQ,1,15
DFD_manipulated_sequences/02_09__kitchen_pan__HIH8YA82,02_09__kitchen_pan__HIH8YA82,1,15
DFD_manipulated_sequences/01_03__outside_talking_pan_laughing__ISF9SP4G,01_03__outside_talking_pan_laughing__ISF9SP4G,1,15
DFD_manipulated_sequences/24_22__walking_down_street_outside_angry__7E3GY85F,24_22__walking_down_street_outside_angry__7E3GY85F,1,15
DFD_manipulated_sequences/27_13__talking_against_wall__A1OSUJE9,27_13__talking_against_wall__A1OSUJE9,1,15
DFD_manipulated_sequences/07_11__hugging_happy__R7R86Z62,07_11__hugging_happy__R7R86Z62,1,15
DFD_manipulated_sequences/07_21__kitchen_still__K7KXUHMU,07_21__kitchen_still__K7KXUHMU,1,15
DFD_manipulated_sequences/20_01__walk_down_hall_angry__FW94AIMJ,20_01__walk_down_hall_angry__FW94AIMJ,1,15
DFD_manipulated_sequences/10_23__outside_talking_pan_laughing__ZHJO34DY,10_23__outside_talking_pan_laughing__ZHJO34DY,1,15
DFD_manipulated_sequences/01_20__kitchen_pan__6UBMLXK3,01_20__kitchen_pan__6UBMLXK3,1,15
DFD_manipulated_sequences/15_20__hugging_happy__99NHTFBM,15_20__hugging_happy__99NHTFBM,1,15
DFD_manipulated_sequences/17_08__outside_talking_still_laughing__PBVFRHF5,17_08__outside_talking_still_laughing__PBVFRHF5,1,15
DFD_manipulated_sequences/13_09__outside_talking_still_laughing__30N46VHZ,13_09__outside_talking_still_laughing__30N46VHZ,1,15
DFD_manipulated_sequences/21_09__walking_outside_cafe_disgusted__J7SQKGUR,21_09__walking_outside_cafe_disgusted__J7SQKGUR,1,15
DFD_manipulated_sequences/07_26__podium_speech_happy__FGNGC2GT,07_26__podium_speech_happy__FGNGC2GT,1,15
DFD_manipulated_sequences/06_15__exit_phone_room__QRCD27P8,06_15__exit_phone_room__QRCD27P8,1,15
DFD_manipulated_sequences/15_02__outside_talking_still_laughing__MCRFMYAE,15_02__outside_talking_still_laughing__MCRFMYAE,1,15
DFD_manipulated_sequences/01_09__walk_down_hall_angry__P70H1JB0,01_09__walk_down_hall_angry__P70H1JB0,1,15
DFD_manipulated_sequences/18_06__walking_down_street_outside_angry__MVXBDKGB,18_06__walking_down_street_outside_angry__MVXBDKGB,1,15
DFD_manipulated_sequences/26_18__secret_conversation__UMEX6HWU,26_18__secret_conversation__UMEX6HWU,1,15
DFD_manipulated_sequences/07_21__walking_down_street_outside_angry__K7KXUHMU,07_21__walking_down_street_outside_angry__K7KXUHMU,1,15
DFD_manipulated_sequences/20_25__walk_down_hall_angry__NPM0ENKD,20_25__walk_down_hall_angry__NPM0ENKD,1,15
DFD_manipulated_sequences/18_11__secret_conversation__PT4YKO2R,18_11__secret_conversation__PT4YKO2R,1,15
DFD_manipulated_sequences/26_13__outside_talking_still_laughing__1ZRIYSSU,26_13__outside_talking_still_laughing__1ZRIYSSU,1,15
DFD_manipulated_sequences/02_21__talking_angry_couch__Z0XHPQAR,02_21__talking_angry_couch__Z0XHPQAR,1,15
DFD_manipulated_sequences/03_06__podium_speech_happy__2XWC5JED,03_06__podium_speech_happy__2XWC5JED,1,15
DFD_manipulated_sequences/27_15__outside_talking_pan_laughing__WZ4MLUAV,27_15__outside_talking_pan_laughing__WZ4MLUAV,1,15
DFD_manipulated_sequences/10_19__kitchen_still__IDX76N5R,10_19__kitchen_still__IDX76N5R,1,15
DFD_manipulated_sequences/25_12__walking_outside_cafe_disgusted__3PS32GAH,25_12__walking_outside_cafe_disgusted__3PS32GAH,1,15
DFD_manipulated_sequences/12_15__secret_conversation__RK17XFJ9,12_15__secret_conversation__RK17XFJ9,1,15
DFD_manipulated_sequences/03_15__kitchen_still__AIOM1U5V,03_15__kitchen_still__AIOM1U5V,1,15
DFD_manipulated_sequences/06_25__walking_and_outside_surprised__3QQBVBYN,06_25__walking_and_outside_surprised__3QQBVBYN,1,15
DFD_manipulated_sequences/06_12__outside_talking_pan_laughing__0VR4Y891,06_12__outside_talking_pan_laughing__0VR4Y891,1,15
DFD_manipulated_sequences/12_06__outside_talking_pan_laughing__0VR4Y891,12_06__outside_talking_pan_laughing__0VR4Y891,1,15
DFD_manipulated_sequences/01_20__meeting_serious__D8GWGO2A,01_20__meeting_serious__D8GWGO2A,1,15
DFD_manipulated_sequences/02_07__podium_speech_happy__0IYV5DQ5,02_07__podium_speech_happy__0IYV5DQ5,1,15
DFD_manipulated_sequences/02_15__outside_talking_pan_laughing__TN2CWM3K,02_15__outside_talking_pan_laughing__TN2CWM3K,1,15
DFD_manipulated_sequences/25_26__podium_speech_happy__0UFFR3U1,25_26__podium_speech_happy__0UFFR3U1,1,15
DFD_manipulated_sequences/13_26__walking_down_street_outside_angry__CJALTDKT,13_26__walking_down_street_outside_angry__CJALTDKT,1,15
DFD_manipulated_sequences/18_02__walk_down_hall_angry__B95S4G6F,18_02__walk_down_hall_angry__B95S4G6F,1,15
DFD_manipulated_sequences/02_13__outside_talking_pan_laughing__2YSYT2N3,02_13__outside_talking_pan_laughing__2YSYT2N3,1,15
DFD_manipulated_sequences/07_09__kitchen_pan__N9CWME71,07_09__kitchen_pan__N9CWME71,1,15
DFD_manipulated_sequences/13_12__secret_conversation__6G44TDN4,13_12__secret_conversation__6G44TDN4,1,15
DFD_manipulated_sequences/26_25__talking_angry_couch__XKQAYTLI,26_25__talking_angry_couch__XKQAYTLI,1,15
DFD_manipulated_sequences/02_09__hugging_happy__HIH8YA82,02_09__hugging_happy__HIH8YA82,1,15
DFD_manipulated_sequences/21_14__exit_phone_room__IRKML4J0,21_14__exit_phone_room__IRKML4J0,1,15
DFD_manipulated_sequences/08_17__exit_phone_room__CFIY1YEQ,08_17__exit_phone_room__CFIY1YEQ,1,15
DFD_manipulated_sequences/23_22__kitchen_still__10R2HRAU,23_22__kitchen_still__10R2HRAU,1,15
DFD_manipulated_sequences/22_24__walking_and_outside_surprised__XL557XC6,22_24__walking_and_outside_surprised__XL557XC6,1,15
DFD_manipulated_sequences/25_20__exit_phone_room__FZHCQNKV,25_20__exit_phone_room__FZHCQNKV,1,15
DFD_manipulated_sequences/05_16__walking_outside_cafe_disgusted__94435UY3,05_16__walking_outside_cafe_disgusted__94435UY3,1,15
DFD_manipulated_sequences/04_18__talking_angry_couch__6J3ZFEJQ,04_18__talking_angry_couch__6J3ZFEJQ,1,15
DFD_manipulated_sequences/04_15__secret_conversation__46TJ9IOJ,04_15__secret_conversation__46TJ9IOJ,1,15
DFD_manipulated_sequences/18_03__walk_down_hall_angry__N72YE748,18_03__walk_down_hall_angry__N72YE748,1,15
DFD_manipulated_sequences/20_13__walk_down_hall_angry__HQHYKNGK,20_13__walk_down_hall_angry__HQHYKNGK,1,15
DFD_manipulated_sequences/26_14__secret_conversation__ILLP29ZH,26_14__secret_conversation__ILLP29ZH,1,15
DFD_manipulated_sequences/21_09__exit_phone_room__JEELOMN2,21_09__exit_phone_room__JEELOMN2,1,15
DFD_manipulated_sequences/07_14__podium_speech_happy__VOX29AK0,07_14__podium_speech_happy__VOX29AK0,1,15
DFD_manipulated_sequences/22_10__walking_down_street_outside_angry__8YQ2EUQP,22_10__walking_down_street_outside_angry__8YQ2EUQP,1,15
DFD_manipulated_sequences/12_26__walking_outside_cafe_disgusted__OVOQACG8,12_26__walking_outside_cafe_disgusted__OVOQACG8,1,15
DFD_manipulated_sequences/26_12__walk_down_hall_angry__BFBNM8FR,26_12__walk_down_hall_angry__BFBNM8FR,1,15
DFD_manipulated_sequences/01_26__exit_phone_room__BTVMWLG6,01_26__exit_phone_room__BTVMWLG6,1,15
DFD_manipulated_sequences/02_03__walking_outside_cafe_disgusted__GYX5OFTD,02_03__walking_outside_cafe_disgusted__GYX5OFTD,1,15
DFD_manipulated_sequences/07_03__talking_angry_couch__WPT3Z2KN,07_03__talking_angry_couch__WPT3Z2KN,1,15
DFD_manipulated_sequences/04_06__walking_outside_cafe_disgusted__ZK95PQDE,04_06__walking_outside_cafe_disgusted__ZK95PQDE,1,15
DFD_manipulated_sequences/14_18__exit_phone_room__0YRBHIKG,14_18__exit_phone_room__0YRBHIKG,1,15
DFD_manipulated_sequences/03_14__walking_outside_cafe_disgusted__ZC2KYASW,03_14__walking_outside_cafe_disgusted__ZC2KYASW,1,15
DFD_manipulated_sequences/07_14__outside_talking_still_laughing__P9QFO50U,07_14__outside_talking_still_laughing__P9QFO50U,1,15
DFD_manipulated_sequences/04_07__podium_speech_happy__XRK7FGZX,04_07__podium_speech_happy__XRK7FGZX,1,15
DFD_manipulated_sequences/04_01__walk_down_hall_angry__GBC7ZGDP,04_01__walk_down_hall_angry__GBC7ZGDP,1,15
DFD_manipulated_sequences/14_18__walking_down_indoor_hall_disgust__0YRBHIKG,14_18__walking_down_indoor_hall_disgust__0YRBHIKG,1,15
DFD_manipulated_sequences/07_21__talking_against_wall__MKU99DVX,07_21__talking_against_wall__MKU99DVX,1,15
DFD_manipulated_sequences/24_19__walk_down_hall_angry__OF8LF68K,24_19__walk_down_hall_angry__OF8LF68K,1,15
DFD_manipulated_sequences/13_11__talking_angry_couch__61T622EK,13_11__talking_angry_couch__61T622EK,1,15
DFD_manipulated_sequences/09_26__kitchen_pan__C3K20JOL,09_26__kitchen_pan__C3K20JOL,1,15
DFD_manipulated_sequences/03_07__walking_outside_cafe_disgusted__CDSNLDQ8,03_07__walking_outside_cafe_disgusted__CDSNLDQ8,1,15
DFD_manipulated_sequences/03_18__walking_down_indoor_hall_disgust__UEC1BI8E,03_18__walking_down_indoor_hall_disgust__UEC1BI8E,1,15
DFD_manipulated_sequences/10_19__exit_phone_room__BVVPN5D5,10_19__exit_phone_room__BVVPN5D5,1,15
DFD_manipulated_sequences/16_05__exit_phone_room__4MEM6YNQ,16_05__exit_phone_room__4MEM6YNQ,1,15
DFD_manipulated_sequences/25_02__walking_outside_cafe_disgusted__Z7FQ69VP,25_02__walking_outside_cafe_disgusted__Z7FQ69VP,1,15
DFD_manipulated_sequences/01_11__meeting_serious__FAFWDR4W,01_11__meeting_serious__FAFWDR4W,1,15
DFD_manipulated_sequences/15_02__hugging_happy__HTG660F8,15_02__hugging_happy__HTG660F8,1,15
DFD_manipulated_sequences/15_03__talking_against_wall__Q14RO7M7,15_03__talking_against_wall__Q14RO7M7,1,15
DFD_manipulated_sequences/05_16__kitchen_pan__94435UY3,05_16__kitchen_pan__94435UY3,1,15
DFD_manipulated_sequences/12_13__walk_down_hall_angry__N8IGC93J,12_13__walk_down_hall_angry__N8IGC93J,1,15
DFD_manipulated_sequences/24_19__outside_talking_pan_laughing__W1DEM0XM,24_19__outside_talking_pan_laughing__W1DEM0XM,1,15
DFD_manipulated_sequences/15_02__exit_phone_room__MZWH8ATN,15_02__exit_phone_room__MZWH8ATN,1,15
DFD_manipulated_sequences/10_19__walking_outside_cafe_disgusted__BVVPN5D5,10_19__walking_outside_cafe_disgusted__BVVPN5D5,1,15
DFD_manipulated_sequences/10_23__exit_phone_room__W4BDINQ5,10_23__exit_phone_room__W4BDINQ5,1,15
DFD_manipulated_sequences/02_27__outside_talking_still_laughing__FV8M8O2C,02_27__outside_talking_still_laughing__FV8M8O2C,1,15
DFD_manipulated_sequences/14_03__walking_down_street_outside_angry__L0GHYIFS,14_03__walking_down_street_outside_angry__L0GHYIFS,1,15
DFD_manipulated_sequences/14_15__walking_and_outside_surprised__OMLZILK3,14_15__walking_and_outside_surprised__OMLZILK3,1,15
DFD_manipulated_sequences/27_18__outside_talking_still_laughing__NYHE8D0J,27_18__outside_talking_still_laughing__NYHE8D0J,1,15
DFD_manipulated_sequences/11_06__exit_phone_room__C8C4FW99,11_06__exit_phone_room__C8C4FW99,1,15
DFD_manipulated_sequences/15_02__walking_down_indoor_hall_disgust__HTG660F8,15_02__walking_down_indoor_hall_disgust__HTG660F8,1,15
DFD_manipulated_sequences/11_21__secret_conversation__1EAA3MPV,11_21__secret_conversation__1EAA3MPV,1,15
DFD_manipulated_sequences/12_18__outside_talking_still_laughing__IKH1LBBY,12_18__outside_talking_still_laughing__IKH1LBBY,1,15
DFD_manipulated_sequences/09_14__kitchen_pan__FRY0IZ4R,09_14__kitchen_pan__FRY0IZ4R,1,15
DFD_manipulated_sequences/03_07__hugging_happy__WPT3Z2KN,03_07__hugging_happy__WPT3Z2KN,1,15
DFD_manipulated_sequences/03_15__outside_talking_pan_laughing__AIOM1U5V,03_15__outside_talking_pan_laughing__AIOM1U5V,1,15
DFD_manipulated_sequences/12_25__walking_outside_cafe_disgusted__G26LG5N7,12_25__walking_outside_cafe_disgusted__G26LG5N7,1,15
DFD_manipulated_sequences/14_20__walk_down_hall_angry__R7SPX6OK,14_20__walk_down_hall_angry__R7SPX6OK,1,15
DFD_manipulated_sequences/08_17__walk_down_hall_angry__QOX5NWIJ,08_17__walk_down_hall_angry__QOX5NWIJ,1,15
DFD_manipulated_sequences/05_16__walking_outside_cafe_disgusted__O56DDU3S,05_16__walking_outside_cafe_disgusted__O56DDU3S,1,15
DFD_manipulated_sequences/03_12__outside_talking_still_laughing__D7G6YJON,03_12__outside_talking_still_laughing__D7G6YJON,1,15
DFD_manipulated_sequences/04_21__talking_against_wall__NRI4PHWP,04_21__talking_against_wall__NRI4PHWP,1,15
DFD_manipulated_sequences/14_02__secret_conversation__3IUBEKCT,14_02__secret_conversation__3IUBEKCT,1,15
DFD_manipulated_sequences/02_27__hugging_happy__6GC9HY9J,02_27__hugging_happy__6GC9HY9J,1,15
DFD_manipulated_sequences/04_11__walking_outside_cafe_disgusted__8FD8U22M,04_11__walking_outside_cafe_disgusted__8FD8U22M,1,15
DFD_manipulated_sequences/15_03__walking_outside_cafe_disgusted__GZNLO4X9,15_03__walking_outside_cafe_disgusted__GZNLO4X9,1,15
DFD_manipulated_sequences/26_12__exit_phone_room__HEKDCIHW,26_12__exit_phone_room__HEKDCIHW,1,15
DFD_manipulated_sequences/13_02__kitchen_pan__2YSYT2N3,13_02__kitchen_pan__2YSYT2N3,1,15
DFD_manipulated_sequences/27_06__walking_down_street_outside_angry__S3T7SK9O,27_06__walking_down_street_outside_angry__S3T7SK9O,1,15
DFD_manipulated_sequences/14_03__exit_phone_room__0O9TTCJT,14_03__exit_phone_room__0O9TTCJT,1,15
DFD_manipulated_sequences/23_22__exit_phone_room__10R2HRAU,23_22__exit_phone_room__10R2HRAU,1,15
DFD_manipulated_sequences/14_18__walking_and_outside_surprised__0YRBHIKG,14_18__walking_and_outside_surprised__0YRBHIKG,1,15
DFD_manipulated_sequences/03_02__walking_and_outside_surprised__GYX5OFTD,03_02__walking_and_outside_surprised__GYX5OFTD,1,15
DFD_manipulated_sequences/10_22__outside_talking_pan_laughing__G48B2EQ2,10_22__outside_talking_pan_laughing__G48B2EQ2,1,15
DFD_manipulated_sequences/15_02__podium_speech_happy__MZWH8ATN,15_02__podium_speech_happy__MZWH8ATN,1,15
DFD_manipulated_sequences/02_13__walking_outside_cafe_disgusted__CP5HFV3K,02_13__walking_outside_cafe_disgusted__CP5HFV3K,1,15
DFD_manipulated_sequences/05_16__walking_down_street_outside_angry__OSXCUOHX,05_16__walking_down_street_outside_angry__OSXCUOHX,1,15
DFD_manipulated_sequences/08_17__podium_speech_happy__QOX5NWIJ,08_17__podium_speech_happy__QOX5NWIJ,1,15
DFD_manipulated_sequences/19_10__kitchen_still__IDX76N5R,19_10__kitchen_still__IDX76N5R,1,15
DFD_manipulated_sequences/12_13__talking_angry_couch__WCPCP2TD,12_13__talking_angry_couch__WCPCP2TD,1,15
DFD_manipulated_sequences/13_14__talking_against_wall__KMQ3AW6A,13_14__talking_against_wall__KMQ3AW6A,1,15
DFD_manipulated_sequences/04_18__kitchen_pan__6J3ZFEJQ,04_18__kitchen_pan__6J3ZFEJQ,1,15
DFD_manipulated_sequences/02_13__talking_angry_couch__AROBAY8R,02_13__talking_angry_couch__AROBAY8R,1,15
DFD_manipulated_sequences/12_06__walking_down_indoor_hall_disgust__3K21NFNM,12_06__walking_down_indoor_hall_disgust__3K21NFNM,1,15
DFD_manipulated_sequences/13_12__secret_conversation__DJ7MF331,13_12__secret_conversation__DJ7MF331,1,15
